org	Gene	PILength	Isoforms	exonsCount	geneName
7227	33077	512	3	5	CG1529 
7227	33078	130	4	12	Ntf-2 Nuclear transport factor-2
7227	33083	414	4	10	bves 
7227	33085	436	4	8	CG32512 
7227	33088	370	3	8	CG15446 
7227	33098	388	9	12	Mnr Membrane-bound Notch regulator
7227	33103	1692	3	19	Abca3 ATP binding cassette subfamily A member 3
7227	33107	240	3	5	Dd Dullard
7227	33109	966	6	16	tty tweety
7227	33117	669	14	23	slgA sluggish A
7227	33125	534	5	13	DIP-beta Dpr-interacting protein beta
7227	33128	373	4	11	CG14621 
7227	33132	565	9	23	Usp2 Ubiquitin specific protease 2
7227	33135	369	4	7	CG12576 
7227	33136	666	8	20	Cp110 Centriolar coiled coil protein 110kDa
7227	33137	1696	10	27	l(1)G0196 lethal (1) G0196
7227	33141	600	4	13	CG17600 
7227	33156	1112	11	20	l(2)gl lethal (2) giant larvae
7227	33158	1790	8	26	Cda5 Chitin deacetylase-like 5
7227	33162	401	5	11	galectin 
7227	33166	311	2	4	CG11377 
7227	33170	677	9	28	CG4822 
7227	33171	699	4	11	CG3164 
7227	33174	413	3	6	CG31974 
7227	33176	1653	2	10	CG42399 
7227	33179	101	10	12	ND-15 NADH dehydrogenase (ubiquinone) 15 kDa subunit
7227	33195	610	4	7	CG17078 
7227	33198	247	4	8	CG3625 
7227	33204	1311	6	25	Plc21C Phospholipase C at 21C
7227	19988923	366	2	6	ARY Aldehyde reductase Y
7227	33221	583	3	10	CG4133 
7227	33225	1198	5	15	ush u-shaped
7227	33229	475	4	8	Ets21C Ets at 21C
7227	33230	1458	2	7	rempA reduced mechanoreceptor potential A
7227	33238	192	3	5	Ptth Prothoracicotropic hormone
7227	33240	107	3	6	Gsc Goosecoid
7227	33241	114	2	4	CG13689 
7227	33247	563	3	10	Eaat2 Excitatory amino acid transporter 2
7227	33248	1305	7	23	GABA-B-R3 metabotropic GABA-B receptor subtype 3
7227	33255	714	2	6	Saf6 SAGA factor-like TAF6
7227	33260	319	4	8	CG3662 
7227	33262	410	4	10	dock dreadlocks
7227	33263	517	5	11	drongo 
7227	33268	778	3	10	aru arouser
7227	33270	1135	4	9	PNUTS Phosphatase 1 nuclear targeting subunit
7227	33276	908	2	11	CG4341 
7227	33277	1306	3	16	IA-2 IA-2 protein tyrosine phosphatase
7227	33283	410	2	6	Atg4a Autophagy-related 4a
7227	33288	171	3	8	Pino Pinocchio
7227	33291	445	2	6	CG4577 
7227	33305	262	5	25	CG4896 
7227	33308	350	4	10	CG5001 
7227	33314	1342	2	14	robo3 roundabout 3
7227	33324	224	3	9	NLaz Neural Lazarillo
7227	33331	401	6	9	CG18131 
7227	33332	378	2	6	CG7420 
7227	33339	981	8	20	haf hattifattener
7227	33343	604	6	15	chinmo Chronologically inappropriate morphogenesis
7227	33349	946	3	10	frtz fritz
7227	33350	272	3	12	Rim2 Replication in mitochondria 2
7227	33351	500	6	12	Eno Enolase
7227	33359	605	2	7	CG31664 
7227	33361	1155	3	15	wry weary
7227	2768995	1326	2	9	CG43980 
7227	33367	1508	8	30	Wdr62 WD repeat domain 62
7227	33373	424	2	6	Got2 Glutamate oxaloacetate transaminase 2
7227	33377	968	7	15	CG4238 
7227	33384	313	2	4	CG12674 
7227	33390	738	3	10	AIF Apoptosis inducing factor
7227	33394	218	4	6	CG10874 
7227	33397	224	3	6	Uch Ubiquitin carboxy-terminal hydrolase
7227	33398	278	2	3	daed daedalus
7227	33408	142	2	4	CG4270 
7227	33409	1193	3	9	Sec24CD Secretory 24CD
7227	33420	335	2	5	CG3597 
7227	33426	259	3	4	CG3557 
7227	33453	370	2	4	Gr23a Gustatory receptor 23a
7227	33458	760	3	8	Hrs Hepatocyte growth factor regulated tyrosine kinase substrate
7227	33459	102	2	5	CG9961 
7227	33466	320	2	7	Snx21 Sorting nexin 21
7227	33471	150	3	5	HINT1 histidine triad nucleotide binding protein 1
7227	33473	472	8	25	Syt1 Synaptotagmin 1
7227	33479	184	2	5	CG3119 
7227	33487	81	5	10	RpS21 Ribosomal protein S21
7227	33495	271	5	11	NTPase 
7227	33496	1673	9	23	lilli lilliputian
7227	33498	444	9	18	Rbp9 RNA-binding protein 9
7227	33500	706	2	6	Rrp1 Recombination repair protein 1
7227	33505	1881	3	11	Chd1 Chromodomain-helicase-DNA-binding protein 1
7227	33516	343	4	8	GABPI beta4GalNAcTB pilot
7227	33517	873	3	8	CG17258 
7227	33521	362	3	6	CG17221 
7227	33524	2438	2	8	FASN1 Fatty acid synthase 1
7227	33526	892	10	24	toc toucan
7227	33529	455	2	7	Mad Mothers against dpp
7227	33532	398	3	9	Hydr2 alpha/beta hydrolase2
7227	33539	629	4	8	OtopLb Otopetrin-like b
7227	33540	609	4	14	CG9664 
7227	33552	1206	6	18	GramD1B GRAM domain containing 1B
7227	33553	486	2	7	CG15412 
7227	33560	456	2	6	Snx1 Sorting nexin 1
7227	33571	1398	10	30	tim timeless
7227	33575	644	2	4	CG8851 
7227	33597	521	2	7	CG2818 
7227	33599	598	5	16	Shaw Shaker cognate w
7227	33601	1981	7	35	CG43707 
7227	33609	982	3	10	TTLL4B Tubulin tyrosine ligase-like 4B
7227	33610	306	2	9	Cep97 Centrosomal protein 97kDa
7227	33611	932	9	22	capu cappuccino
7227	33613	1323	3	15	fred friend of echinoid
7227	33619	1332	3	12	ed echinoid
7227	33626	550	9	25	Naprt Nicotinate phosphoribosyltransferase
7227	33636	832	4	11	Atet ABC transporter expressed in trachea
7227	33637	111	2	5	CG15429 
7227	33638	486	2	4	Traf4 TNF-receptor-associated factor 4
7227	33644	1434	3	11	l(2)k05819 lethal (2) k05819
7227	33653	231	2	7	Gs1l GS1-like
7227	33659	943	5	16	ine inebriated
7227	33667	216	2	5	CG3355 
7227	33668	918	2	4	CG11929 
7227	33675	573	2	4	CG15631 
7227	33677	314	2	9	CG3294 
7227	33683	934	4	14	Ir25a Ionotropic receptor 25a
7227	33685	485	3	9	CG12194 
7227	33686	653	7	16	mxt mextli
7227	33690	894	5	22	smog 
7227	33692	482	6	10	Cf2 Chorion factor 2
7227	33704	395	2	6	betaggt-I beta subunit of type I geranylgeranyl transferase
7227	33705	313	2	3	jet jetlag
7227	33721	234	11	22	Rtnl1 Reticulon-like1
7227	33732	513	4	8	CG9121 
7227	33739	721	12	16	qtc quick-to-court
7227	33743	323	3	9	CG4230 
7227	33750	509	4	10	CG7742 
7227	33752	143	3	6	TpnC25D Troponin C at 25D
7227	33753	563	4	9	tkv thickveins
7227	33757	1071	7	12	Nin Ninein
7227	33759	610	5	9	vri vrille
7227	33761	2266	3	9	Ncoa6 Nuclear receptor coactivator 6
7227	33768	1755	5	23	nompC no mechanoreceptor potential C
7227	33769	659	2	9	H15 
7227	33781	424	4	14	Hel25E Helicase at 25E
7227	33783	266	8	16	Oscillin 
7227	33798	421	4	8	CG7236 
7227	33800	475	5	7	CG11149 
7227	33806	242	2	3	obst-E obstructor-E
7227	33808	315	2	5	CG14005 
7227	33810	751	3	12	CG11034 
7227	33812	659	4	12	TrissinR Trissin receptor
7227	33815	116	2	3	CG9029 
7227	33824	353	6	13	Gpdh1 Glycerol-3-phosphate dehydrogenase 1
7227	33825	1295	2	11	CG9044 
7227	33836	102	2	4	ifc infertile crescent
7227	33838	275	3	6	Tsp26A Tetraspanin 26A
7227	33839	670	2	7	Gal beta galactosidase
7227	33840	753	3	16	CG9098 
7227	33844	535	2	8	CG9109 
7227	33861	791	2	6	Kr-h1 Kruppel homolog 1
7227	33863	302	5	14	stai stathmin
7227	33865	504	2	5	WDR79 WD repeat domain 79
7227	33881	1573	4	12	PDZ-GEF PDZ domain-containing guanine nucleotide exchange factor
7227	33883	679	4	10	Cpr Cytochrome P450 reductase
7227	33898	703	4	13	Acox3 Acyl-CoA oxidase 3
7227	33899	659	3	8	retm real-time
7227	33903	483	3	7	mmy mummy
7227	33910	514	2	10	CG31638 
7227	33916	760	3	8	eya eyes absent
7227	33923	935	3	19	Dpp10 Dipeptidyl peptidase 10
7227	33928	1786	8	17	CG31635 
7227	33930	1430	3	9	Tango1 Transport and Golgi organization 1
7227	33933	184	2	5	CG13771 
7227	33939	696	6	24	Nhe3 Na
7227	33942	443	4	12	AkhR Adipokinetic hormone receptor
7227	33944	394	6	14	homer 
7227	33950	2851	9	24	LUBEL Linear Ubiquitin E3 ligase
7227	33951	561	3	10	CG17378 
7227	33953	323	6	14	nrv2 nervana 2
7227	33954	108	4	10	CG17377 
7227	33955	338	2	5	Daao2 D-amino acid oxidase 2
7227	33956	242	3	6	CG17375 
7227	33961	708	2	9	Nha1 Na
7227	33967	257	2	4	x16 x16 splicing factor
7227	33969	1813	4	19	CG18304 
7227	33975	611	3	6	CG13775 
7227	33979	625	5	8	sip2 septin interacting protein 2
7227	33986	1353	3	9	Gart GART trifunctional enzyme
7227	33989	22	7	22	Caper 
7227	33991	763	3	9	Mnn1 Menin 1
7227	33995	638	4	9	Pvf3 PDGF- and VEGF-related factor 3
7227	33999	524	2	10	MICU1 Mitochondrial calcium uptake 1
7227	34005	1134	10	26	Ndae1 Na
7227	34012	1135	4	22	ninaC neither inactivation nor afterpotential C
7227	34016	273	5	12	CG5171 
7227	34021	512	6	13	muc midline uncoordinated
7227	34029	493	2	5	CG6441 
7227	34030	2269	9	21	Ziz Zizimin
7227	34032	933	5	10	RapGAP1 Rap GTPase activating protein 1
7227	34037	589	2	9	CG6739 
7227	34038	1191	11	30	Slob Slowpoke binding protein
7227	34044	1399	5	13	Tep2 Thioester-containing protein 2
7227	34046	542	2	11	Ntl Neurotransmitter transporter-like
7227	34058	277	2	6	CG7191 
7227	34063	415	3	12	CG7149 
7227	34067	1052	5	12	cdc14 cell division cycle 14
7227	34069	469	5	11	CG7115 
7227	34070	318	4	7	Rack1 Receptor of activated protein kinase C 1
7227	34086	300	4	10	CG7231 
7227	34087	555	6	11	pes peste
7227	34092	272	2	7	CG12560 
7227	34093	768	2	5	Tg Transglutaminase
7227	34094	358	3	9	CG7367 
7227	34096	730	7	14	Cka Connector of kinase to AP-1
7227	34099	2753	2	6	Megf8 Multiple EGF like domains 8
7227	34109	2015	4	14	PAPLA1 Phosphatidic Acid Phospholipase A1
7227	34112	2571	11	40	Piezo 
7227	34114	1093	3	17	CG8475 
7227	34126	449	2	8	Snx6 Sorting nexin 6
7227	34127	1528	13	30	Pvr PDGF- and VEGF-receptor related
7227	34131	1568	12	20	CG8086 
7227	34132	786	8	30	Btk Bruton tyrosine kinase
7227	34135	443	3	6	Scgalpha Sarcoglycan alpha
7227	34141	604	2	7	mtsh mitoshell
7227	34160	483	11	17	CG13384 
7227	34170	837	7	12	Akap200 A kinase anchor protein 200
7227	33002	2090	2	12	Nup205 Nucleoporin 205kD
7227	34175	1012	3	10	Aasdh Aminoadipate-semialdehyde dehydrogenase
7227	34179	1244	2	10	d dachs
7227	34181	116	2	6	Dh31 Diuretic hormone 31
7227	34191	423	6	10	CG17834 
7227	34192	905	7	34	Sema1a Semaphorin 1a
7227	34220	646	2	11	CG9541 
7227	34231	512	3	12	DIP-zeta Dpr-interacting protein zeta
7227	34237	730	7	18	CG32982 
7227	33013	404	3	8	aspr asperous
7227	34241	208	2	4	CG9586 
7227	34242	2047	6	20	tai taiman
7227	34245	315	2	4	borr borealin-related
7227	34249	608	4	13	CG17005 
7227	34260	444	3	6	FucTB alpha1,3-fucosyltransferase B
7227	34263	515	3	9	numb 
7227	34268	1197	4	13	Oatp30B Organic anion transporting polypeptide 30B
7227	34274	1054	6	16	jp junctophilin
7227	34276	744	2	8	Mtpalpha Mitochondrial trifunctional protein alpha subunit
7227	34282	327	3	9	GlcAT-S Glucuronyltransferase S
7227	34300	318	2	6	IP3K1 Inositol 1,4,5-triphosphate kinase 1
7227	34303	270	3	7	CG13123 
7227	34304	494	7	19	nAChRalpha6 nicotinic Acetylcholine Receptor alpha6
7227	34310	469	9	18	CG13124 
7227	34319	706	2	9	CG42366 
7227	34320	284	2	6	CG31712 
7227	34325	526	5	9	CG4658 
7227	34327	491	7	14	CG5850 
7227	34330	696	2	6	bib big brain
7227	34358	1287	7	19	Npc1a Niemann-Pick type C-1a
7227	34363	229	2	3	eEF1delta eukaryotic translation elongation factor 1 delta
7227	34364	428	2	7	me31B maternal expression at 31B
7227	38496	442	2	7	CG1299 
7227	34371	94	4	9	REPTOR-BP REPTOR-binding partner
7227	34377	939	5	22	Utx Utx histone demethylase
7227	34380	639	3	15	CYLD Cylindromatosis
7227	34389	686	4	11	CG5381 
7227	34390	399	4	9	CG4995 
7227	34393	616	2	9	Schip1 Schwannomin interacting protein 1
7227	34422	1047	4	15	Klp31E Kinesin-like protein at 31E
7227	34435	879	3	14	loh lonely heart
7227	34437	1080	2	11	LManII Lysosomal alpha-mannosidase II
7227	34438	378	4	19	RluA-1 RluA pseudouridine synthase 1
7227	34440	543	4	19	RluA-2 RluA pseudouridine synthase 2
7227	34450	432	3	9	Lip4 Lipase 4
7227	34453	729	2	11	Trim9 Tripartite motif containing 9
7227	34455	408	2	3	w-cup world cup
7227	34476	346	2	8	CG6431 
7227	34488	418	2	5	CG6724 
7227	34490	777	3	14	CG31869 
7227	34495	756	3	27	Nos Nitric oxide synthase
7227	34502	507	3	8	SmydA-3 SET and MYND domain containing, arthropod-specific, member 3
7227	34514	677	7	16	CG33129 
7227	34519	647	6	14	SCAR 
7227	34524	795	2	10	aub aubergine
7227	34530	968	4	9	Samuel SAM-motif ubiquitously expressed punctatedly localized protein
7227	34537	121	2	5	AstC Allatostatin C
7227	34538	254	2	5	AstCC Allatostatin double C
7227	34539	705	3	4	CG16854 
7227	34542	878	2	7	Reps RALBP1 associated Eps domain containing
7227	34543	816	2	7	l(2)gd1 lethal (2) giant discs 1
7227	34553	1154	3	32	Gyc32E Guanylyl cyclase at 32E
7227	34557	733	9	26	Ca-beta Ca2+-channel-protein-beta-subunit
7227	34560	894	5	16	ab abrupt
7227	34569	1355	2	6	salm spalt major
7227	34573	1497	4	23	Dlg5 Discs large 5
7227	34578	359	3	5	Mst33A 
7227	34583	1058	3	12	CG6614 
7227	34588	220	2	5	CG14931 
7227	34589	202	2	6	CG14932 
7227	34592	686	9	20	crol crooked legs
7227	34594	834	9	21	Pde1c Phosphodiesterase 1c
7227	34598	564	3	8	Mal-B2 Maltase B2
7227	34608	964	3	14	CG6686 
7227	34626	1340	2	9	Rab3-GAP Rab3 GTPase activating protein
7227	34629	590	2	4	prd paired
7227	34634	589	3	4	Patsas 
7227	34640	166	2	6	rho-6 rhomboid-6
7227	34642	875	3	18	CG31760 
7227	34648	573	11	35	bru1 bruno 1
7227	34655	86	3	4	CG5446 
7227	34658	619	4	11	eRF3 eukaryotic translation release factor 3
7227	34665	1097	10	24	bun bunched
7227	34673	893	4	9	pdm2 POU domain protein 2
7227	34677	504	5	9	PICK1 Protein interacting with C kinase 1
7227	34681	385	2	3	spict spichthyin
7227	34685	335	2	8	Pih1D1 PIH1 domain containing 1
7227	34686	1492	18	25	MRP Multidrug-Resistance like Protein 1
7227	34689	436	2	19	ACXC Adenylyl cyclase X C
7227	34701	2167	4	11	CG9932 
7227	34707	389	3	6	DnaJ-H DnaJ homolog
7227	34709	868	4	12	Sfmbt Scm-related gene containing four mbt domains
7227	34714	792	2	9	Edem2 ER degradation enhancer, mannosidase alpha-like 2
7227	34716	381	4	10	Pect Phosphoethanolamine cytidylyltransferase
7227	34732	902	13	30	CG44085 
7227	34735	695	2	8	Uvrag UV-resistance associated gene
7227	34736	994	4	11	CG31729 
7227	34738	451	4	10	hbt headbutt
7227	34748	690	2	5	Bdp1 B double prime 1
7227	34751	383	6	9	loqs loquacious
7227	34752	271	2	6	Ing5 Inhibitor of growth family member 5
7227	34772	1090	5	19	kuz kuzbanian
7227	34775	499	5	12	CG18507 
7227	34776	148	2	3	Gpo3 Glycerophosphate oxidase 3
7227	34779	297	3	9	CG9008 
7227	34781	248	3	5	CG16890 
7227	34783	451	2	18	Eato Engulfment ABC Transporter in the ovary
7227	34784	555	2	4	CG16863 
7227	34791	575	3	5	b black
7227	34803	927	3	12	CenG1A Centaurin gamma 1A
7227	34809	373	2	5	Vajk1 
7227	34813	402	2	6	NimB1 Nimrod B1
7227	34816	620	3	4	NimC1 Nimrod C1
7227	34818	701	3	7	NimC2 Nimrod C2
7227	34823	548	3	6	CG18095 
7227	34826	808	4	20	nAChRalpha5 nicotinic Acetylcholine Receptor alpha5
7227	34831	722	7	19	Dyrk2 Dual-specificity tyrosine phosphorylation-regulated kinase 2
7227	34835	923	4	12	CG33090 
7227	34840	215	3	9	Rab14 
7227	38575	293	2	3	CG12493 
7227	34844	552	2	4	elB elbow B
7227	34848	281	4	6	CG4218 
7227	34850	1377	4	14	osp outspread
7227	34859	89	2	7	CG4650 
7227	34863	633	3	9	CG15279 
7227	34865	192	3	7	CG15278 
7227	34872	474	5	12	mol moladietz
7227	34886	1281	6	20	CG15270 
7227	34888	1099	4	7	stc shuttle craft
7227	34890	440	2	9	ZnT35C Zinc transporter 35C
7227	38583	100	3	6	CG13707 
7227	34896	773	4	15	Cul3 Cullin 3
7227	34921	1260	8	27	stol stolid
7227	34924	709	6	12	CycE Cyclin E
7227	34928	337	2	6	CG3793 
7227	34943	371	3	7	CG18063 
7227	34946	905	3	14	BicC Bicaudal C
7227	34947	427	2	9	beat-Ia beaten path Ia
7227	34950	2059	10	47	Ca-alpha1D Ca
7227	34959	204	2	4	CG13258 
7227	34962	382	2	3	CG17328 
7227	34969	500	5	12	cact cactus
7227	34974	576	4	6	chif chiffon
7227	34979	368	3	7	Idgf2 Imaginal disc growth factor 2
7227	34982	1063	6	16	dac dachshund
7227	34984	508	5	10	Tpr2 Tetratricopeptide repeat protein 2
7227	34985	701	4	6	CG5953 
7227	34987	2064	4	14	mtgo miles to go
7227	34991	1128	3	22	Trpgamma Transient receptor potential cation channel gamma
7227	34993	512	5	12	grp grapes
7227	34997	468	4	10	VhaSFD Vacuolar H
7227	35004	562	7	14	BuGZ Bub3 interacting GLEBS and Zinc finger domain protein
7227	35007	1936	21	38	Mhc Myosin heavy chain
7227	5740235	1402	6	23	RhoGAP1A Rho GTPase activating protein at 1A
7227	35015	419	2	7	CG13280 
7227	35021	325	5	12	CG13284 
7227	35031	217	2	10	beat-IIIb beaten path IIIb
7227	35037	383	2	8	beat-IIIc beaten path IIIc
7227	35041	809	3	9	Lrch Leucine-rich-repeats and calponin homology domain protein
7227	35042	1689	15	30	CLIP-190 Cytoplasmic linker protein 190
7227	35045	667	4	10	Dif Dorsal-related immunity factor
7227	35047	677	6	14	dl dorsal
7227	35051	782	4	12	BicD Bicaudal D
7227	35058	887	3	10	qua quail
7227	35068	494	4	10	Sytalpha Synaptotagmin alpha
7227	35072	152	4	5	CG5674 
7227	35077	741	2	16	rdo reduced ocelli
7227	35078	364	3	7	Arr1 Arrestin 1
7227	35084	689	2	10	kel kelch
7227	35085	633	3	6	Socs36E Suppressor of cytokine signaling at 36E
7227	35087	257	2	5	CG15155 
7227	35090	1067	2	18	CG42750 
7227	35097	475	7	15	Fas3 Fasciclin 3
7227	35102	746	4	15	CG10283 
7227	35107	1117	6	27	Pde11 Phosphodiesterase 11
7227	35109	822	3	11	CG15160 
7227	35116	281	4	5	MESR3 Misexpression suppressor of ras 3
7227	35117	826	2	6	CG43338 
7227	35131	442	3	7	Irk3 Inwardly rectifying potassium channel 3
7227	35135	990	5	15	ham hamlet
7227	35142	1376	3	12	CG10600 
7227	35146	613	3	9	CG10602 
7227	35147	465	3	11	tup tailup
7227	35149	1730	2	14	ssp3 short spindle 3
7227	35154	1488	4	12	Nak Numb-associated kinase
7227	35160	560	2	4	CG15170 
7227	35184	520	7	15	Lim3 
7227	35188	510	2	4	amd alpha methyl dopa-resistant
7227	35190	475	3	6	Ddc Dopa decarboxylase
7227	35196	116	3	4	Polr1D RNA polymerase I and III subunit D
7227	35197	1037	5	11	brat brain tumor
7227	35200	910	2	10	pigeon 
7227	35206	331	2	6	CG10750 
7227	35208	182	3	4	CG13086 
7227	35211	565	4	8	fon fondue
7227	35212	262	5	9	CG17549 
7227	35215	581	9	22	Pax Paxillin
7227	35222	301	5	13	CG10237 
7227	35223	588	3	8	RanGAP Ran GTPase activating protein
7227	35226	290	4	11	CG10026 
7227	35235	1063	4	9	swm second mitotic wave missing
7227	35237	1309	3	6	cyst cysts
7227	35238	1676	5	21	Hasp Hig-anchoring scaffold protein
7227	35248	1478	4	10	Tep4 Thioester-containing protein 4
7227	35252	226	2	4	CG13077 
7227	35256	464	4	6	Hakai 
7227	35259	1941	7	33	Lar Leukocyte-antigen-related-like
7227	35260	811	6	12	CG10462 
7227	35265	322	4	7	fbp fructose-1,6-bisphosphatase
7227	35267	1843	4	13	CdGAPr Cd GTPase activating protein-related
7227	35277	2192	12	34	sick sickie
7227	35284	470	4	9	CG43861 
7227	35288	459	4	14	lok loki
7227	35306	687	8	18	RtGEF Rho-type guanine nucleotide exchange factor
7227	35312	101	2	5	CG15130 
7227	35314	193	5	10	CG31688 
7227	35326	669	2	9	CG2614 
7227	35327	1252	3	9	CG31678 
7227	35332	836	2	8	Hr38 Hormone receptor-like in 38
7227	35340	1091	5	10	dia diaphanous
7227	35341	427	3	4	cad caudal
7227	35343	615	5	16	vari varicose
7227	35344	143	2	6	CG9328 
7227	35347	326	12	17	CG9331 
7227	35348	325	2	6	CG31673 
7227	35355	115	2	5	CG9336 
7227	35358	146	3	7	CG14401 
7227	35359	568	12	22	sky skywalker
7227	35370	685	2	10	tadr torn and diminished rhabdomeres
7227	35376	1257	12	37	Nhe2 Na
7227	35378	1005	6	16	Dap160 Dynamin associated protein 160
7227	35380	981	3	5	del deadlock
7227	35383	310	2	5	Coq3 Coenzyme Q3
7227	35394	704	2	16	clumsy 
7227	35398	808	4	12	Hr39 Hormone receptor-like in 39
7227	35400	1039	7	18	CG8671 
7227	35402	1119	11	24	Mondo 
7227	35408	311	4	14	nrv3 nervana 3
7227	35414	840	2	12	nompB no mechanoreceptor potential B
7227	35417	554	6	15	CG2201 
7227	35419	341	2	24	Ac3 Adenylate cyclase 3
7227	35421	1100	7	18	CG2225 
7227	35424	1208	7	25	nolo no long nerve cord
7227	35425	727	4	18	step steppke
7227	33211	940	2	11	AP-2alpha Adaptor Protein complex 2, alpha subunit
7227	35435	727	2	6	CG2528 
7227	35439	386	2	3	CG6675 
7227	35440	715	3	9	CG3651 
7227	35442	1717	11	27	CG42748 
7227	35445	561	2	9	Clamp Chromatin-linked adaptor for MSL proteins
7227	35447	301	2	4	CG3635 
7227	35449	223	3	11	Ir40a Ionotropic receptor 40a
7227	35452	293	3	5	CG3262 
7227	5740313	65	2	4	CG34423 
7227	35480	739	3	7	Atf6 
7227	35485	339	4	10	d4 
7227	35494	784	5	14	stw straw
7227	35507	431	2	7	Cndp2 Cytosolic non-specific dipeptidase 2
7227	35509	246	4	16	ap apterous
7227	35523	936	2	9	mle maleless
7227	35524	517	4	14	Src42A Src oncogene at 42A
7227	35535	501	3	10	CCHa2-R CCHamide-2 receptor
7227	35539	935	6	19	Ars2 Arsenic resistance protein 2
7227	35540	878	6	17	EcR Ecdysone receptor
7227	35541	224	3	6	CG14589 
7227	35546	1169	5	14	Ptr Patched-related
7227	5740325	1732	9	44	SLO2 slowpoke 2
7227	35554	1278	6	16	Pld Phospholipase D
7227	35555	1471	4	13	jing 
7227	35568	242	3	7	CG9410 
7227	35569	612	2	4	Hsepi Heparan sulfate C5-epimerase
7227	35570	326	2	5	PGAP3 Post-GPI attachment to proteins 3
7227	35576	223	2	5	Mob4 MOB kinase activator 4
7227	35584	291	6	15	Eb1 
7227	35588	861	4	26	Epac Exchange protein directly activated by cAMP
7227	35594	965	6	12	koi klaroid
7227	35596	528	7	15	coro Coronin
7227	35602	386	2	6	Spn42De Serpin 42De
7227	35609	634	2	5	vimar visceral mesodermal armadillo-repeats
7227	35610	417	3	6	CG17002 
7227	35649	754	3	9	Incenp Inner centromere protein
7227	35652	2016	75	125	Dscam1 Down syndrome cell adhesion molecule 1
7227	35655	449	3	11	Gr43a Gustatory receptor 43a
7227	35660	504	4	13	Eaf ELL-associated factor
7227	35663	148	2	4	CG11145 
7227	35665	186	3	5	sPLA2 secretory Phospholipase A2
7227	35678	586	3	6	CG1620 
