org	Gene	PILength	Isoforms	exonsCount	geneName
7955	393545	456	2	4	onecut1 one cut homeobox 1
7955	393547	255	2	6	glipr1b GLI pathogenesis-related 1b
7955	393554	424	3	18	trip13 thyroid hormone receptor interactor 13
7955	393560	426	2	14	agfg1b ArfGAP with FG repeats 1b
7955	393564	388	2	6	nr2f1b nuclear receptor subfamily 2, group F, member 1b
7955	393568	352	2	12	tmem30c transmembrane protein 30C
7955	393572	644	7	25	traf3ip1 TNF receptor-associated factor 3 interacting protein 1
7955	393573	245	3	11	palm1b paralemmin 1b
7955	393574	744	2	22	cep63 centrosomal protein 63
7955	393580	410	2	14	bco1l beta-carotene oxygenase 1, like
7955	393583	842	2	24	tbc1d5 TBC1 domain family, member 5
7955	393585	551	22	44	c2cd5 C2 calcium dependent domain containing 5
7955	393589	577	2	28	rars2 arginyl-tRNA synthetase 2, mitochondrial
7955	393592	496	2	17	cyp2p9 cytochrome P450, family 2, subfamily P, polypeptide 9
7955	393593	743	4	29	papolg poly(A) polymerase gamma
7955	393594	925	4	29	bcas3 BCAS3 microtubule associated cell migration factor
7955	393598	641	2	17	alg9 ALG9 alpha-1,2-mannosyltransferase
7955	393611	840	3	24	c6 complement component 6
7955	393616	224	4	15	slc30a4 solute carrier family 30 member 4
7955	393620	745	2	24	mfn1b mitofusin 1b
7955	393621	595	2	23	ndor1 NADPH dependent diflavin oxidoreductase 1
7955	393632	655	2	27	mlh1 mutL homolog 1, colon cancer, nonpolyposis type 2 (E. coli)
7955	393633	253	2	10	med27 mediator complex subunit 27
7955	393639	651	2	19	ilvbl ilvB (bacterial acetolactate synthase)-like
7955	393643	810	8	27	phactr4b phosphatase and actin regulator 4b
7955	393644	859	4	16	slc39a10 solute carrier family 39 member 10
7955	393646	317	2	10	zfpl1 zinc finger protein-like 1
7955	393649	502	2	5	mgat1a alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase a
7955	393650	377	2	9	irf7 interferon regulatory factor 7
7955	393663	521	2	20	ranbp3b RAN binding protein 3b
7955	393667	158	4	12	btf3l4 basic transcription factor 3-like 4
7955	393672	1473	7	43	rims2a regulating synaptic membrane exocytosis 2a
7955	393674	503	2	19	wdr21 WD repeat domain 21
7955	393676	421	2	13	gorasp2 golgi reassembly stacking protein 2
7955	393682	225	2	9	lin7a lin-7 homolog A (C. elegans)
7955	393688	377	3	12	slc25a3a solute carrier family 25 member 3a
7955	393690	121	2	7	med30 mediator complex subunit 30
7955	393692	186	2	9	arl3l2 ADP ribosylation factor like GTPase 3, like 2
7955	393694	347	2	15	cdc123 cell division cycle 123 homolog (S. cerevisiae)
7955	393697	197	2	12	guk1b guanylate kinase 1b
7955	393704	435	2	14	gabra6a gamma-aminobutyric acid type A receptor subunit alpha6a
7955	393707	748	5	18	bcl6aa BCL6A transcription repressor a
7955	393708	140	2	12	vamp4 vesicle-associated membrane protein 4
7955	393709	177	2	8	mrgbp MRG/MORF4L binding protein
7955	393711	522	8	16	abi1a abl-interactor 1a
7955	100008445	421	2	13	plaua plasminogen activator, urokinase a
7955	393732	227	2	9	eif4e2rs1 eukaryotic translation initiation factor 4E family member 2 related sequence 1
7955	393735	88	2	6	gchfr GTP cyclohydrolase I feedback regulator
7955	393736	485	2	18	pyroxd1 pyridine nucleotide-disulphide oxidoreductase domain 1
7955	393741	257	4	14	pcmtl l-isoaspartyl protein carboxyl methyltransferase, like
7955	393749	381	3	15	tfdp1b transcription factor Dp-1, b
7955	393750	294	2	14	tbc1d7 TBC1 domain family, member 7
7955	393753	231	3	9	ppcdc phosphopantothenoylcysteine decarboxylase
7955	393759	358	2	11	xrcc4 X-ray repair complementing defective repair in Chinese hamster cells 4
7955	393760	354	3	13	gnao1a guanine nucleotide binding protein (G protein), alpha activating activity polypeptide O, a
7955	393766	127	3	9	rbm18 RNA binding motif protein 18
7955	393780	144	2	8	mix23 mitochondrial matrix import factor 23
7955	393783	86	2	6	ppp1r14ab protein phosphatase 1, regulatory (inhibitor) subunit 14Ab
7955	393784	193	2	8	cfap20 cilia and flagella associated protein 20
7955	393789	609	2	15	hdac9b histone deacetylase 9b
7955	393792	259	7	19	kcnip3a Kv channel interacting protein 3a, calsenilin
7955	393794	432	2	9	tfap2e transcription factor AP-2 epsilon
7955	393800	848	8	35	efr3a EFR3 homolog A (S. cerevisiae)
7955	393802	461	4	19	camk1gb calcium/calmodulin-dependent protein kinase IGb
7955	393804	1305	16	36	amph amphiphysin
7955	393806	741	2	8	snrkb SNF related kinase b
7955	393808	584	2	16	ssx2ipa synovial sarcoma, X breakpoint 2 interacting protein a
7955	393811	837	3	33	golga1 golgin A1
7955	393815	340	4	14	qki2 QKI, KH domain containing, RNA binding 2
7955	393816	501	6	14	rabgef1 RAB guanine nucleotide exchange factor (GEF) 1
7955	393817	1206	7	39	relch RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing
7955	393822	327	3	17	slc22a4 solute carrier family 22 member 4
7955	393828	257	2	9	myoz2b myozenin 2b
7955	393831	85	2	5	dbi diazepam binding inhibitor (GABA receptor modulator, acyl-CoA binding protein)
7955	393838	1179	4	24	mtmr3 myotubularin related protein 3
7955	393839	332	2	17	scp2a sterol carrier protein 2a
7955	393842	621	3	15	tagapa T cell activation RhoGTPase activating protein a
7955	393848	664	7	27	arhgap12b Rho GTPase activating protein 12b
7955	393851	426	2	15	klhl7 kelch-like family member 7
7955	393852	866	8	33	cep89 centrosomal protein 89
7955	393853	501	2	3	slc30a1a solute carrier family 30 member 1a
7955	393854	545	3	11	dusp8a dual specificity phosphatase 8a
7955	393856	480	2	18	pabpc1b poly A binding protein, cytoplasmic 1 b
7955	393864	547	2	16	naprt nicotinate phosphoribosyltransferase
7955	393867	723	5	24	ampd1 adenosine monophosphate deaminase 1 (isoform M)
7955	393868	215	2	9	zgc:77614 zgc:77614
7955	393870	197	3	10	zgc:77739 zgc:77739
7955	393880	437	4	18	vps4b vacuolar protein sorting 4 homolog B
7955	393882	264	3	15	tubg1 tubulin, gamma 1
7955	393885	309	2	11	ppp2cab protein phosphatase 2 catalytic subunit alpha b
7955	393889	419	2	16	rbm17 RNA binding motif protein 17
7955	393892	421	5	18	bzw2 basic leucine zipper and W2 domains 2
7955	393894	271	2	13	pitpnb phosphatidylinositol transfer protein, beta
7955	100270759	233	2	7	csf3a colony stimulating factor 3 (granulocyte) a
7955	100270760	187	2	12	odam odontogenic, ameloblast associated
7955	393897	874	6	25	vldlr very low density lipoprotein receptor
7955	393901	742	26	37	picalma phosphatidylinositol binding clathrin assembly protein a
7955	393908	284	15	30	tpm1 tropomyosin 1 (alpha)
7955	393910	765	5	33	sulf2a sulfatase 2a
7955	393912	267	2	13	b4galt6 UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 6
7955	568096	254	3	10	olah oleoyl-ACP hydrolase
7955	393923	125	2	8	zfand5b zinc finger, AN1-type domain 5b
7955	393926	204	2	13	idh3a isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha
7955	393928	647	6	26	klc1a kinesin light chain 1a
7955	393937	390	2	13	phkg2 phosphorylase kinase, gamma 2 (testis)
7955	393939	126	2	6	atf3 activating transcription factor 3
7955	393940	996	4	26	atp2a2a ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2a
7955	393947	110	2	5	arpp19b cAMP-regulated phosphoprotein 19b
7955	393948	361	4	18	gps2 G protein pathway suppressor 2
7955	393949	295	2	8	unga uracil DNA glycosylase a
7955	393952	124	2	7	sigmar1 sigma non-opioid intracellular receptor 1
7955	393953	670	2	19	prkcbb protein kinase C, beta b
7955	393954	623	4	24	znf143b zinc finger protein 143b
7955	393955	186	2	10	ankrd10a ankyrin repeat domain 10a
7955	393956	711	6	16	cpeb4a cytoplasmic polyadenylation element binding protein 4a
7955	393957	464	2	16	stk38l serine/threonine kinase 38 like
7955	393962	911	3	33	usp20 ubiquitin specific peptidase 20
7955	393964	435	6	18	pacsin3 protein kinase C and casein kinase substrate in neurons 3
7955	393967	1321	2	36	pds5a PDS5 cohesin associated factor A
7955	393968	279	7	17	zgc:55733 zgc:55733
7955	393970	427	3	19	acy1 aminoacylase 1
7955	393971	409	2	15	pdk2b pyruvate dehydrogenase kinase 2b
7955	393972	403	3	9	nck2a NCK adaptor protein 2a
7955	393973	369	2	16	rae1 ribonucleic acid export 1
7955	393978	714	10	31	ubtfl upstream binding transcription factor, like
7955	393982	527	3	16	alpl alkaline phosphatase, biomineralization associated
7955	393983	498	4	25	pfkfb2a 6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2a
7955	393984	673	2	24	aacs acetoacetyl-CoA synthetase
7955	393987	832	2	24	nek4 NIMA-related kinase 4
7955	393990	383	2	15	ergic3 ERGIC and golgi 3
7955	394001	441	3	18	ap2m1b adaptor related protein complex 2 subunit mu 1b
7955	394003	574	2	23	cpne5b copine Vb
7955	394005	684	2	21	prkg1a protein kinase cGMP-dependent 1a
7955	394008	1696	3	47	xrn1 5'-3' exoribonuclease 1
7955	394012	707	2	32	itga9 integrin, alpha 9
7955	394015	631	2	14	def6a DEF6 guanine nucleotide exchange factor a
7955	394017	395	4	22	zdhhc16a zinc finger DHHC-type palmitoyltransferase 16a
7955	394028	572	2	22	prkcsh protein kinase C substrate 80K-H
7955	394031	145	3	13	mxd3 MAX dimerization protein 3
7955	394034	490	4	17	waslb WASP like actin nucleation promoting factor b
7955	394036	138	2	8	rpl28 ribosomal protein L28
7955	394037	558	2	18	cct8 chaperonin containing TCP1, subunit 8 (theta)
7955	394039	526	8	24	cpdp CPD photolyase
7955	394040	362	2	9	surf6 surfeit 6
7955	394041	475	4	13	cbll1 Cbl proto-oncogene-like 1, E3 ubiquitin protein ligase
7955	394044	693	2	19	uvrag UV radiation resistance associated gene
7955	394045	281	2	8	lmcd1 LIM and cysteine-rich domains 1
7955	394047	1116	3	11	rtn3 reticulon 3
7955	394051	629	3	17	sh2d3cb SH2 domain containing 3Cb
7955	394057	315	2	11	calub calumenin b
7955	394060	519	2	13	hmgcs1 3-hydroxy-3-methylglutaryl-CoA synthase 1 (soluble)
7955	394066	194	3	7	lin28ab lin-28 homolog Ab
7955	394072	622	2	12	foxm1 forkhead box M1
7955	394074	524	2	16	hnrnpl heterogeneous nuclear ribonucleoprotein L
7955	394077	852	4	27	pde10a phosphodiesterase 10A
7955	394078	326	3	20	cwc27 CWC27 spliceosome associated cyclophilin
7955	394079	310	3	17	atxn3 ataxin 3
7955	394083	541	4	16	slc33a1 solute carrier family 33 member 1
7955	394084	363	11	26	msi2b musashi RNA-binding protein 2b
7955	394090	205	2	11	snapc3 small nuclear RNA activating complex, polypeptide 3
7955	394094	417	9	22	sh3glb2b SH3-domain GRB2-like endophilin B2b
7955	394098	160	5	10	snx12 sorting nexin 12
7955	394099	334	4	21	arrb2b arrestin, beta 2b
7955	394101	1204	6	34	rapgef1b Rap guanine nucleotide exchange factor (GEF) 1b
7955	394104	576	2	14	ncoa4 nuclear receptor coactivator 4
7955	394107	399	11	31	tial1 TIA1 cytotoxic granule-associated RNA binding protein-like 1
7955	394109	362	11	23	dtnbp1a dystrobrevin binding protein 1a
7955	394112	312	2	11	rnf144b ring finger protein 144B
7955	394113	248	2	10	txnl1 thioredoxin-like 1
7955	394115	513	2	20	ranbp3a RAN binding protein 3a
7955	394124	468	2	18	cdc14aa cell division cycle 14Aa
7955	394127	278	4	14	tspan12 tetraspanin 12
7955	394129	361	2	17	hmbsa hydroxymethylbilane synthase a
7955	394131	645	3	20	pex5 peroxisomal biogenesis factor 5
7955	394134	543	4	18	pals2b protein associated with LIN7 2, MAGUK p55 family member b
7955	394136	435	5	21	septin7a septin 7a
7955	394137	324	2	23	eif2d eukaryotic translation initiation factor 2D
7955	394141	403	2	19	dctn2 dynactin 2 (p50)
7955	394142	397	2	19	hpda 4-hydroxyphenylpyruvate dioxygenase a
7955	394143	904	2	20	sfswap splicing factor SWAP
7955	394145	486	2	17	vrk2 VRK serine/threonine kinase 2
7955	394149	298	3	9	rem1 RAS (RAD and GEM)-like GTP-binding 1
7955	394150	393	2	20	oxsr1b oxidative stress responsive kinase 1b
7955	394154	282	3	23	sars2 seryl-tRNA synthetase 2, mitochondrial
7955	394170	159	2	8	nme4 NME/NM23 nucleoside diphosphate kinase 4
7955	394171	233	4	11	shox2 short stature homeobox 2
7955	394172	173	3	17	tra2b transformer 2 beta homolog
7955	394177	853	5	23	phc2b polyhomeotic homolog 2b (Drosophila)
7955	394194	133	5	15	rps24 ribosomal protein S24
7955	394196	366	2	17	nop56 NOP56 ribonucleoprotein homolog
7955	394197	292	4	19	bnip2 BCL2 interacting protein 2
7955	100008101	598	2	10	nr4a2a nuclear receptor subfamily 4, group A, member 2a
7955	394210	420	3	17	baiap2l2a BAR/IMD domain containing adaptor protein 2 like 2a
7955	394230	364	2	10	st3gal5 ST3 beta-galactoside alpha-2,3-sialyltransferase 5
7955	394235	140	2	5	pfn2b profilin 2b
7955	394241	1445	3	50	fancd2 FA complementation group D2
7955	394244	329	3	14	ndel1a nudE neurodevelopment protein 1-like 1a
7955	394247	410	2	13	pafah1b1b platelet-activating factor acetylhydrolase 1b, regulatory subunit 1b
7955	394248	1892	4	20	prrc2a proline-rich coiled-coil 2A
7955	394249	326	2	13	bmi1b bmi1 polycomb ring finger oncogene 1b
7955	568165	604	2	11	si:ch211-278j3.3 si:ch211-278j3.3
7955	568211	1307	10	46	cngb1a cyclic nucleotide gated channel subunit beta 1a
7955	568213	634	2	14	tesk2 testis associated actin remodelling kinase 2
7955	100009632	484	3	18	znf276 zinc finger protein 276
7955	100009635	1152	5	36	dhx37 DEAH (Asp-Glu-Ala-His) box polypeptide 37
7955	100009637	494	3	15	wasla WASP like actin nucleation promoting factor a
7955	100009638	1093	2	21	zgc:153932 zgc:153932
7955	100009639	211	2	8	pik3r6a phosphoinositide-3-kinase, regulatory subunit 6a
7955	100009640	695	5	23	mto1 mitochondrial tRNA translation optimization 1
7955	100009643	203	2	9	ms4a17a.6 membrane-spanning 4-domains, subfamily A, member 17A.6
7955	100009646	843	4	32	acap3b ArfGAP with coiled-coil, ankyrin repeat and PH domains 3b
7955	100009650	341	3	15	zgc:158482 zgc:158482
7955	100009651	209	2	9	fam166b family with sequence similarity 166 member B
7955	100009653	620	2	15	klhl32 kelch-like family member 32
7955	100009655	302	2	14	etv7 ETS variant transcription factor 7
7955	100009657	739	4	26	rps6ka3b ribosomal protein S6 kinase, polypeptide 3b
7955	100009658	451	4	9	mansc1 MANSC domain containing 1
7955	100009661	1168	2	18	brd1b bromodomain containing 1b
7955	100009663	846	3	25	atg9a ATG9 autophagy related 9 homolog A (S. cerevisiae)
7955	100533983	826	2	25	eml3 EMAP like 3
7955	100272161	110	2	10	nms neuromedin S
7955	393584	1095	3	22	mtmr4 myotubularin related protein 4
7955	100141328	385	2	6	zgc:174653 zgc:174653
7955	100141338	277	2	17	cyth4b cytohesin 4b
7955	100141341	747	8	30	arhgap17b Rho GTPase activating protein 17b
7955	100141344	346	3	15	asmt acetylserotonin O-methyltransferase
7955	100141348	424	2	7	ccdc85a coiled-coil domain containing 85A
7955	100141350	223	2	5	crp3 C-reactive protein 3
7955	100141352	451	2	14	kremen1 kringle containing transmembrane protein 1
7955	100141353	301	5	15	si:dkey-94e7.2 si:dkey-94e7.2
7955	100141355	447	4	13	zgc:171497 zgc:171497
7955	100141358	2283	2	23	arid1aa AT rich interactive domain 1Aa (SWI-like)
7955	100141360	484	2	7	btbd6a BTB (POZ) domain containing 6a
7955	100141362	429	2	6	dipk2ab divergent protein kinase domain 2Ab
7955	100141366	512	2	19	bbof1 basal body orientation factor 1
7955	100141367	366	5	21	cers3b ceramide synthase 3b
7955	100534659	129	2	6	LOC100534659 uncharacterized LOC100534659
7955	100534673	122	2	19	LOC100534673 protein unc-13 homolog A-like
7955	100534674	1521	3	25	il16 interleukin 16
7955	100141480	117	2	7	ccl44 chemokine (C-C motif) ligand 44
7955	568392	376	2	16	LOC568392 cadherin-1-like
7955	100141490	1379	3	45	nfasca neurofascin homolog (chicken) a
7955	100534715	230	3	21	LOC100534715 uncharacterized LOC100534715
7955	192122	566	3	16	dachb dachshund b
7955	100534737	929	4	23	ano5a anoctamin 5a
7955	100534752	461	3	9	slc16a1a solute carrier family 16 member 1a
7955	100534770	572	2	8	gask1a golgi associated kinase 1A
7955	100534782	298	3	7	si:ch211-284e13.6 si:ch211-284e13.6
7955	100534806	382	2	7	si:dkey-106l3.7 si:dkey-106l3.7
7955	393648	196	4	14	rer1 retention in endoplasmic reticulum sorting receptor 1
7955	100534822	491	4	13	iffo2b intermediate filament family orphan 2b
7955	568412	981	4	20	si:ch211-45c16.2 si:ch211-45c16.2
7955	568416	409	2	15	wt1b WT1 transcription factor b
7955	100534866	2249	2	46	flnb filamin B
7955	100534893	1921	2	15	alpk3b alpha-kinase 3b
7955	100534919	442	3	11	peli1a pellino E3 ubiquitin protein ligase 1a
7955	100534922	138	2	5	tmem240b transmembrane protein 240b
7955	100534952	235	2	4	LOC100534952 uncharacterized LOC100534952
7955	100534954	1054	6	27	aak1b AP2 associated kinase 1b
7955	100534969	1869	2	11	nacad NAC alpha domain containing
7955	100534986	963	7	35	si:dkey-75b17.1 si:dkey-75b17.1
7955	100535009	151	2	8	alkal1 ALK and LTK ligand 1
7955	100535026	402	2	8	ltb4r2a leukotriene B4 receptor 2a
7955	568448	890	2	26	aco1 aconitase 1, soluble
7955	100535061	314	3	11	LOC100535061 meiosis inhibitor protein 1
7955	100535070	360	3	7	LOC100535070 adhesion G protein-coupled receptor L2-like
7955	100535071	1294	8	27	rimbp2a RIMS binding protein 2a
7955	100535090	141	3	12	si:ch211-218d20.15 si:ch211-218d20.15
7955	100535104	610	2	22	LOC100535104 von Willebrand factor A domain-containing protein 5A-like
7955	100535115	472	4	17	LOC100535115 uncharacterized LOC100535115
7955	100535123	127	2	9	si:ch73-281i18.7 si:ch73-281i18.7
7955	100535130	119	2	5	LOC100535130 protein-lysine 6-oxidase-like
7955	100535152	1440	5	22	sh3tc2 SH3 domain and tetratricopeptide repeats 2
7955	100535184	1718	2	44	nlrc5 NLR family, CARD domain containing 5
7955	100535191	833	2	22	LOC100535191 von Willebrand factor A domain-containing protein 5A-like
7955	100535196	1074	3	40	cacna2d3a calcium channel, voltage-dependent, alpha 2/delta subunit 3a
7955	100535210	750	2	8	LOC100535210 caskin-2-like
7955	100535246	345	2	15	si:ch73-352p18.4 si:ch73-352p18.4
7955	100535324	504	6	36	mpp4a MAGUK p55 scaffold protein 4a
7955	100535386	1574	3	32	mapkbp1 mitogen-activated protein kinase binding protein 1
7955	100535410	829	2	21	engl endoglin, like
7955	100535414	93	2	8	c25h12orf75 chromosome 25 C12orf75 homolog
7955	100535428	1073	3	17	LOC100535428 NACHT, LRR and PYD domains-containing protein 3-like
7955	100535429	173	2	9	LOC100535429 E3 ubiquitin-protein ligase RBBP6-like
7955	100535437	810	2	24	ano6 anoctamin 6
7955	100535454	510	2	8	LOC100535454 general transcription factor 3C polypeptide 1
7955	100535468	156	2	9	LOC100535468 dr1-associated corepressor-like
7955	100535494	610	2	9	LOC100535494 pro-neuregulin-3, membrane-bound isoform
7955	100535504	469	3	9	si:cabz01071907.1 si:cabz01071907.1
7955	100535513	386	2	12	crfb15 cytokine receptor family member B15
7955	100535515	604	2	14	def6b DEF6 guanine nucleotide exchange factor b
7955	100535522	173	2	9	LOC100535522 E3 ubiquitin-protein ligase RBBP6-like
7955	100535555	173	2	9	LOC100535555 E3 ubiquitin-protein ligase RBBP6-like
7955	100535556	1533	3	29	sgsm1b small G protein signaling modulator 1b
7955	100535571	267	2	5	xkr8.1 XK related 8, tandem duplicate 1
7955	100535576	116	3	5	hoxc10a homeobox C10a
7955	100535600	688	3	10	themis2 thymocyte selection associated family member 2
7955	100535608	995	2	20	sh3tc1 SH3 domain and tetratricopeptide repeats 1
7955	100535615	548	5	18	tom1l2 target of myb1 like 2 membrane trafficking protein
7955	100535634	367	2	11	pip4k2cb phosphatidylinositol-5-phosphate 4-kinase, type II, gamma b
7955	100535636	373	2	5	LOC100535636 protein shisa-9-like
7955	100535646	251	2	7	si:ch211-213a13.1 si:ch211-213a13.1
7955	100535682	252	2	7	si:dkey-178e17.3 si:dkey-178e17.3
7955	100535691	492	2	9	LOC100535691 myc-associated zinc finger protein-like
7955	100535692	629	3	15	galnt8b.2 polypeptide N-acetylgalactosaminyltransferase 8b, tandem duplicate 2
7955	100535699	1321	7	30	usp54b ubiquitin specific peptidase 54b
7955	100535758	283	2	15	cnbd1 cyclic nucleotide binding domain containing 1
7955	100535762	1449	5	31	mast3b microtubule associated serine/threonine kinase 3b
7955	100535766	91	2	8	vegfbb vascular endothelial growth factor Bb
7955	100535772	1319	3	29	LOC100535772 ankyrin repeat and fibronectin type-III domain-containing protein 1-like
7955	100270672	377	2	7	gnrhr1 gonadotropin releasing hormone receptor 1
