org	Gene	PILength	Isoforms	exonsCount	geneName
10090	102633333	81	2	4	Scgb2b13-ps secretoglobin, family 2B, member 13, pseudogene
10090	102633458	149	2	7	Gm11100 predicted gene 11100
10090	66226	72	2	7	Trappc2 trafficking protein particle complex 2
10090	328381	440	7	18	Sh2d4b SH2 domain containing 4B
10090	66257	213	2	7	Nicn1 nicolin 1
10090	102633750	400	2	7	Gm10130 predicted gene 10130
10090	219189	1125	3	48	Vwa8 von Willebrand factor A domain containing 8
10090	328417	1266	2	37	Parp4 poly (ADP-ribose) polymerase family, member 4
10090	266614	139	2	4	Ly6g5b lymphocyte antigen 6 complex, locus G5B
10090	266632	254	2	14	Irak4 interleukin-1 receptor-associated kinase 4
10090	22598	514	6	15	Slc6a18 solute carrier family 6 (neurotransmitter transporter), member 18
10090	266690	425	4	19	Cyb5r4 cytochrome b5 reductase 4
10090	66296	140	4	11	Haus2 HAUS augmin-like complex, subunit 2
10090	22608	292	4	12	Ybx1 Y box protein 1
10090	266744	407	3	9	Lgsn lengsin, lens protein with glutamine synthetase domain
10090	266781	256	2	24	Snx17 sorting nexin 17
10090	102634030	528	2	6	Gm31714 predicted gene, 31714
10090	266815	152	3	11	Mill1 MHC I like leukocyte 1
10090	22625	1111	2	16	Map3k19 mitogen-activated protein kinase kinase kinase 19
10090	66361	207	7	21	Zfand1 zinc finger, AN1-type domain 1
10090	110058	474	9	21	Syt17 synaptotagmin XVII
10090	102634429	221	6	12	Gm6569 predicted gene 6569
10090	22693	565	7	11	Zfp30 zinc finger protein 30
10090	207785	295	2	8	Csrnp2 cysteine-serine-rich nuclear protein 2
10090	102635067	212	2	7	Gm7954 predicted gene 7954
10090	102635261	209	2	8	Gm3327 predicted gene 3327
10090	102635315	601	9	18	Gm32687 predicted gene, 32687
10090	268281	1674	4	34	Shprh SNF2 histone linker PHD RING helicase
10090	268288	485	9	29	Samd3 sterile alpha motif domain containing 3
10090	268294	688	4	12	Zbtb24 zinc finger and BTB domain containing 24
10090	102635552	430	6	14	Gm32856 predicted gene, 32856
10090	268345	616	18	26	Kcnc2 potassium voltage gated channel, Shaw-related subfamily, member 2
10090	268354	170	7	13	Tafa2 TAFA chemokine like family member 2
10090	268390	283	6	23	Ahsa2 AHA1, activator of heat shock protein ATPase 2
10090	268396	936	2	16	Sh3pxd2b SH3 and PX domains 2B
10090	268417	565	11	23	Zkscan17 zinc finger with KRAB and SCAN domains 17
10090	399510	846	2	33	Map4k5 mitogen-activated protein kinase kinase kinase kinase 5
10090	268445	626	19	49	Ankrd13b ankyrin repeat domain 13b
10090	268448	955	5	24	Phf12 PHD finger protein 12
10090	268451	612	6	23	Rab11fip4 RAB11 family interacting protein 4 (class II)
10090	102635694	101	2	4	Gm32966 predicted gene, 32966
10090	268465	570	4	14	Eme1 essential meiotic structure-specific endonuclease 1
10090	268480	392	2	19	Rapgefl1 Rap guanine nucleotide exchange factor (GEF)-like 1
10090	268481	254	2	8	Krt222 keratin 222
10090	268482	279	2	11	Krt12 keratin 12
10090	268491	945	3	13	Meioc meiosis specific with coiled-coil domain
10090	399568	352	11	25	Cdin1 CDAN1 interacting nuclease 1
10090	268510	755	4	23	Mgat5b mannoside acetylglucosaminyltransferase 5, isoenzyme B
10090	268512	593	6	28	Slc26a11 solute carrier family 26, member 11
10090	268515	2688	13	40	Bahcc1 BAH domain and coiled-coil containing 1
10090	268534	474	7	35	Sntg2 syntrophin, gamma 2
10090	268566	785	29	40	Gphn gephyrin
10090	66615	360	5	24	Atg4b autophagy related 4B, cysteine peptidase
10090	102635879	152	2	3	4933407O12Rik RIKEN cDNA 4933407O12 gene
10090	268656	269	2	17	Sptlc1 serine palmitoyltransferase, long chain base subunit 1
10090	268670	727	4	11	Zfp759 zinc finger protein 759
10090	268706	293	9	32	Slc38a9 solute carrier family 38, member 9
10090	268709	144	7	10	Fam107a family with sequence similarity 107, member A
10090	268721	1904	10	42	Zswim8 zinc finger SWIM-type containing 8
10090	268729	1292	3	35	Frmpd2 FERM and PDZ domain containing 2
10090	268739	1524	12	31	Arhgef40 Rho guanine nucleotide exchange factor (GEF) 40
10090	268747	1383	26	86	Carmil3 capping protein regulator and myosin 1 linker 3
10090	268752	311	4	17	Wdfy2 WD repeat and FYVE domain containing 2
10090	268759	365	2	8	9930012K11Rik RIKEN cDNA 9930012K11 gene
10090	268780	867	6	36	Egflam EGF-like, fibronectin type III and laminin G domains
10090	268782	473	6	32	Agxt2 alanine-glyoxylate aminotransferase 2
10090	268783	596	3	26	Mtmr12 myotubularin related protein 12
10090	66645	290	2	11	Pspc1 paraspeckle protein 1
10090	268807	537	2	8	Klhl38 kelch-like 38
10090	268816	424	2	12	Mroh5 maestro heat-like repeat family member 5
10090	268857	1109	10	30	Nlrc3 NLR family, CARD domain containing 3
10090	268859	373	53	37	Rbfox1 RNA binding protein, fox-1 homolog (C. elegans) 1
10090	268860	444	2	16	Abat 4-aminobutyrate aminotransferase
10090	268880	206	3	8	Xxylt1 xyloside xylosyltransferase 1
10090	268890	366	9	18	Lsamp limbic system-associated membrane protein
10090	268902	1586	33	42	Robo2 roundabout guidance receptor 2
10090	268930	486	6	20	Pkmyt1 protein kinase, membrane associated tyrosine/threonine 1
10090	268932	1438	7	27	Caskin1 CASK interacting protein 1
10090	268934	832	8	22	Grm4 glutamate receptor, metabotropic 4
10090	268935	1009	5	26	Scube3 signal peptide, CUB domain, EGF-like 3
10090	268936	1105	9	26	Brpf3 bromodomain and PHD finger containing, 3
10090	268958	753	5	29	Capn11 calpain 11
10090	268970	678	6	27	Arhgap28 Rho GTPase activating protein 28
10090	268973	1024	4	17	Nlrc4 NLR family, CARD domain containing 4
10090	268977	1659	15	41	Ltbp1 latent transforming growth factor beta binding protein 1
10090	268980	809	3	24	Strn striatin, calmodulin binding protein
10090	268996	278	6	12	Ss18 SS18, nBAF chromatin remodeling complex subunit
10090	269003	1057	9	30	Sap130 Sin3A associated protein
10090	269016	735	3	12	Sh3rf2 SH3 domain containing ring finger 2
10090	269023	1085	5	18	Zfp608 zinc finger protein 608
10090	269033	401	7	18	4930503L19Rik RIKEN cDNA 4930503L19 gene
10090	269037	600	8	20	Ctif CBP80/20-dependent translation initiation factor
10090	66686	463	5	18	Dcbld1 discoidin, CUB and LCCL domain containing 1
10090	269061	393	13	31	Cpsf7 cleavage and polyadenylation specific factor 7
10090	269063	169	2	7	Ms4a5 membrane-spanning 4-domains, subfamily A, member 5
10090	110380	1481	12	26	Shroom2 shroom family member 2
10090	269109	796	4	30	Dpp10 dipeptidylpeptidase 10
10090	269113	510	6	23	Nup54 nucleoporin 54
10090	269116	1364	42	53	Nfasc neurofascin
10090	269120	328	11	20	Optc opticin
10090	269152	1730	2	17	Kif26b kinesin family member 26B
10090	269180	978	20	39	Inpp4a inositol polyphosphate-4-phosphatase, type I
10090	269181	535	15	36	Mgat4a mannoside acetylglucosaminyltransferase 4, isoenzyme A
10090	269198	2717	19	79	Nbeal1 neurobeachin like 1
10090	269209	1314	4	34	Stk36 serine/threonine kinase 36
10090	269233	767	8	20	Fam171a1 family with sequence similarity 171, member A1
10090	269252	742	7	17	Gtf3c4 general transcription factor IIIC, polypeptide 4
10090	269254	2701	5	32	Setx senataxin
10090	269275	413	5	15	Acvr1c activin A receptor, type IC
10090	110417	126	2	6	Pigh phosphatidylinositol glycan anchor biosynthesis, class H
10090	269295	421	6	11	Rtn4rl2 reticulon 4 receptor-like 2
10090	269328	284	2	5	Muc15 mucin 15
10090	269338	852	5	42	Vps39 VPS39 HOPS complex subunit
10090	269346	660	8	30	Slc28a2 solute carrier family 28 (sodium-coupled nucleoside transporter), member 2
10090	269356	888	5	28	Slc4a11 solute carrier family 4, sodium bicarbonate transporter-like, member 11
10090	269389	509	14	26	Tox2 TOX high mobility group box family member 2
10090	269397	271	3	17	Ss18l1 SS18, nBAF chromatin remodeling complex subunit like 1
10090	269400	1162	11	54	Rtel1 regulator of telomere elongation helicase 1
10090	269401	869	5	24	Zfp512b zinc finger protein 512B
10090	269423	464	9	31	Abhd18 abhydrolase domain containing 18
10090	269424	834	7	19	Jade1 jade family PHD finger 1
10090	269437	1674	26	50	Plch1 phospholipase C, eta 1
10090	269470	771	2	31	Wdr3 WD repeat domain 3
10090	269473	629	6	26	Lrig2 leucine-rich repeats and immunoglobulin-like domains 2
10090	269513	218	5	13	Nkain3 Na+/K+ transporting ATPase interacting 3
10090	269514	621	3	13	Fbxl4 F-box and leucine-rich repeat protein 4
10090	269529	950	6	16	Fbxo10 F-box protein 10
10090	269536	928	5	22	Tex10 testis expressed gene 10
10090	269582	1328	7	33	Clspn claspin
10090	269585	1029	12	31	Zscan20 zinc finger and SCAN domains 20
10090	269587	744	44	36	Epb41 erythrocyte membrane protein band 4.1
10090	269593	1068	4	11	Luzp1 leucine zipper protein 1
10090	269604	208	2	7	Gpr157 G protein-coupled receptor 157
10090	269608	1041	10	36	Plekhg5 pleckstrin homology domain containing, family G (with RhoGef domain) member 5
10090	269610	1955	10	53	Chd5 chromodomain helicase DNA binding protein 5
10090	269614	773	3	30	Pank4 pantothenate kinase 4
10090	269615	1157	17	39	Plch2 phospholipase C, eta 2
10090	269623	219	3	13	Rbm48 RNA binding motif protein 48
10090	269629	228	3	6	Lhfpl3 lipoma HMGIC fusion partner-like 3
10090	269633	366	4	13	Wdr86 WD repeat domain 86
10090	269639	397	4	18	Zfp512 zinc finger protein 512
10090	269643	499	3	12	Ppp2r2c protein phosphatase 2, regulatory subunit B, gamma
10090	269682	1447	5	28	Golga3 golgi autoantigen, golgin subfamily a, 3
10090	269693	544	7	21	Ccdc60 coiled-coil domain containing 60
10090	269695	446	16	26	Rnft2 ring finger protein, transmembrane 2
10090	102636931	309	2	4	Gm33869 predicted gene, 33869
10090	269702	1114	10	42	Mphosph9 M-phase phosphoprotein 9
10090	269713	1012	3	20	Clip2 CAP-GLY domain containing linker protein 2
10090	269717	250	4	10	Orai2 ORAI calcium release-activated calcium modulator 2
10090	102636963	68	2	3	Gm33888 predicted gene, 33888
10090	102636989	216	12	26	Acte1 actin, epsilon 1
10090	328949	828	9	31	Mcc mutated in colorectal cancers
10090	269774	1302	44	40	Aak1 AP2 associated kinase 1
10090	269784	1026	24	50	Cntn4 contactin 4
10090	269800	615	29	33	Zfp384 zinc finger protein 384
10090	269823	281	6	20	Pon3 paraoxonase 3
10090	269831	305	8	18	Tspan12 tetraspanin 12
10090	102637087	851	12	19	Gm33989 predicted gene, 33989
10090	269870	365	5	14	Zfp446 zinc finger protein 446
10090	269881	983	7	19	Map3k10 mitogen-activated protein kinase kinase kinase 10
10090	328971	162	8	20	Spink10 serine peptidase inhibitor, Kazal type 10
10090	110521	2711	5	17	Hivep1 human immunodeficiency virus type I enhancer binding protein 1
10090	269941	651	2	6	Chsy1 chondroitin sulfate synthase 1
10090	269951	332	2	13	Idh2 isocitrate dehydrogenase 2 (NADP+), mitochondrial
10090	269954	766	17	32	Ttll13 tubulin tyrosine ligase-like family, member 13
10090	269955	377	7	18	Rccd1 RCC1 domain containing 1
10090	269959	1689	4	36	Adamtsl3 ADAMTS-like 3
10090	269966	1799	10	41	Nup98 nucleoporin 98
10090	269994	177	4	15	Gsg1l GSG1-like
10090	270028	378	3	8	Nalf1 NALCN channel auxiliary factor 1
10090	270035	516	26	44	Letm2 leucine zipper-EF-hand containing transmembrane protein 2
10090	270049	621	4	16	Galntl6 UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 6
10090	270058	864	3	13	Map1s microtubule-associated protein 1S
10090	270066	363	2	7	Slc35e1 solute carrier family 35, member E1
10090	329003	1104	13	19	Zfp516 zinc finger protein 516
10090	270084	313	3	18	Lpcat2 lysophosphatidylcholine acyltransferase 2
10090	270086	446	6	22	Ogfod1 2-oxoglutarate and iron-dependent oxygenase domain containing 1
10090	270091	730	8	24	Lrrc36 leucine rich repeat containing 36
10090	270097	422	2	13	Vat1l vesicle amine transport protein 1 like
10090	270109	2129	5	43	Pcnx2 pecanex homolog 2
10090	270118	1102	6	15	Maml2 mastermind like transcriptional coactivator 2
10090	270150	206	4	13	Ccdc153 coiled-coil domain containing 153
10090	270152	405	7	19	Jaml junction adhesion molecule like
10090	329015	1916	5	51	Atg2a autophagy related 2A
10090	270156	292	5	11	Nkapd1 NKAP domain containing 1
10090	270162	334	4	19	Elmod1 ELMO/CED-12 domain containing 1
10090	270163	2632	17	55	Myo9a myosin IXa
10090	270166	620	2	15	Clpx caseinolytic mitochondrial matrix peptidase chaperone subunit
10090	270190	943	2	16	Ephb1 Eph receptor B1
10090	270192	193	5	17	Rab6b RAB6B, member RAS oncogene family
10090	270198	533	12	37	Pfkfb4 6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4
10090	270201	574	5	16	Klhl18 kelch-like 18
10090	270210	701	3	12	Zfp651 zinc finger protein 651
10090	102637511	34	2	4	Strit1 small transmembrane regulator of ion transport 1
10090	66911	151	2	5	Nudt16l1 nudix hydrolase 16 like 1
10090	66921	344	8	24	Prpf38b PRP38 pre-mRNA processing factor 38 (yeast) domain containing B
10090	241688	750	11	27	Dzank1 double zinc ribbon and ankyrin repeat domains 1
10090	102637800	127	2	6	Gm34521 predicted gene, 34521
10090	270599	245	5	11	Gm648 predicted gene 648
10090	102637839	64	9	13	Gm10476 predicted gene 10476
10090	329093	236	5	23	Cpa6 carboxypeptidase A6
10090	270627	1719	11	49	Taf1 TATA-box binding protein associated factor 1
10090	102637862	55	2	3	Gm34566 predicted gene, 34566
10090	270685	977	5	38	Mthfd1l methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like
10090	270802	309	2	5	Kics2 KICSTOR subunit 2
10090	102638047	351	6	19	LOC102638047 sp110 nuclear body protein-like
10090	102638083	176	9	20	Ccdc188 coiled-coil domain containing 188
10090	270893	1016	4	16	Tmem132e transmembrane protein 132E
10090	67010	116	3	9	Rbm7 RNA binding motif protein 7
10090	271005	361	6	23	Klhdc1 kelch domain containing 1
10090	271047	408	3	10	Serpina3b serine (or cysteine) peptidase inhibitor, clade A, member 3B
10090	271127	1217	12	48	Adamts16 a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 16
10090	271144	465	7	21	Ankdd1b ankyrin repeat and death domain containing 1B
10090	271221	463	7	25	Rubcnl RUN and cysteine rich domain containing beclin 1 interacting protein like
10090	102638514	286	4	16	Tex51 testis expressed 51
10090	271305	475	5	21	Phf21b PHD finger protein 21B
10090	271377	1041	4	20	Zbtb11 zinc finger and BTB domain containing 11
10090	664609	204	3	9	Rhox4a reproductive homeobox 4A
10090	664610	204	3	9	Rhox4d reproductive homeobox 4D
10090	271508	220	3	6	Brd8dc BRD8 domain containing
10090	140477	381	7	14	Dmbx1 diencephalon/mesencephalon homeobox 1
10090	140481	1152	4	40	Man2a2 mannosidase 2, alpha 2
10090	140483	307	3	10	Hnmt histamine N-methyltransferase
10090	140484	280	2	10	Pofut1 protein O-fucosyltransferase 1
10090	140488	316	4	23	Igf2bp3 insulin-like growth factor 2 mRNA binding protein 3
10090	140492	842	5	19	Kcnn2 potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2
10090	140498	711	8	28	Rxfp2 relaxin/insulin-like family peptide receptor 2
10090	140499	259	6	10	Ube2j2 ubiquitin-conjugating enzyme E2J 2
10090	140500	791	3	29	Acap3 ArfGAP with coiled-coil, ankyrin repeat and PH domains 3
10090	664799	636	3	15	Ctcfl CCCTC-binding factor (zinc finger protein)-like
10090	664804	218	2	6	Gm7347 predicted gene 7347
10090	102638847	539	3	7	Gm35315 predicted gene, 35315
10090	140546	349	41	46	Eri3 exoribonuclease 3
10090	664837	276	6	16	Gm7361 predicted gene 7361
10090	67116	266	32	21	Cuedc2 CUE domain containing 2
10090	271639	1614	6	54	Adcy10 adenylate cyclase 10
10090	140571	1606	5	48	Plxnb3 plexin B3
10090	140577	628	14	32	Ankrd6 ankyrin repeat domain 6
10090	102638882	1644	6	32	Gm35339 predicted gene, 35339
10090	140579	720	10	30	Elmo2 engulfment and cell motility 2
10090	140580	742	8	38	Elmo1 engulfment and cell motility 1
10090	102638918	274	2	3	Gm35364 predicted gene, 35364
10090	271697	447	5	20	Cdk15 cyclin-dependent kinase 15
10090	140630	1028	14	37	Ube4a ubiquitination factor E4A
10090	329278	1472	3	23	Tnn tenascin N
10090	664987	187	3	9	Gm14393 predicted gene 14393
10090	140703	370	14	36	Emid1 EMI domain containing 1
10090	140709	310	10	29	Col26a1 collagen, type XXVI, alpha 1
10090	665001	69	3	9	Gm14391 predicted gene 14391
10090	271786	556	14	27	Galnt13 polypeptide N-acetylgalactosaminyltransferase 13
10090	102639021	155	7	11	Gm3993 predicted gene 3993
10090	140721	1069	5	30	Caskin2 CASK-interacting protein 2
10090	140723	275	3	9	Cacng5 calcium channel, voltage-dependent, gamma subunit 5
10090	140740	759	5	35	Sec63 SEC63-like (S. cerevisiae)
10090	271813	862	22	36	Agbl2 ATP/GTP binding protein-like 2
10090	140742	492	2	11	Sesn1 sestrin 1
10090	140743	226	2	7	Rem2 rad and gem related GTP binding protein 2
10090	665033	2691	3	47	Col6a5 collagen, type VI, alpha 5
10090	140765	453	3	18	Tmprss3 transmembrane protease, serine 3
10090	271844	657	5	24	Pla2g4f phospholipase A2, group IVF
10090	271849	340	3	17	Shc4 SHC (Src homology 2 domain containing) family, member 4
10090	140780	1101	4	20	Bmp2k BMP2 inducible kinase
10090	140792	678	2	13	Colec12 collectin sub-family member 12
10090	665095	359	2	11	Cyp2j8 cytochrome P450, family 2, subfamily j, polypeptide 8
10090	140810	1243	3	19	Ttbk2 tau tubulin kinase 2
10090	271887	641	2	16	Rbbp8nl RBBP8 N-terminal like
10090	665113	1363	11	40	Tnik TRAF2 and NCK interacting kinase
10090	665119	696	5	24	Sec14l5 SEC14-like lipid binding 5
10090	140859	697	4	19	Nek8 NIMA (never in mitosis gene a)-related expressed kinase 8
10090	665174	137	3	7	Gm11543 predicted gene 11543
10090	140904	261	12	22	Caln1 calneuron 1
10090	271981	724	3	32	Tbck TBC1 domain containing kinase
10090	140917	415	2	6	Dclre1b DNA cross-link repair 1B
10090	140918	421	2	6	Slc7a12 solute carrier family 7 (cationic amino acid transporter, y+ system), member 12
10090	140919	507	3	16	Slc17a6 solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6
10090	665211	554	3	9	Gm14326 predicted gene 14326
10090	102639229	386	2	6	Gm35588 predicted gene, 35588
10090	272009	266	5	14	Srsf12 serine and arginine-rich splicing factor 12
10090	272027	495	9	24	Tstd2 thiosulfate sulfurtransferase (rhodanese)-like domain containing 2
10090	403174	173	6	10	Msantd1 Myb/SANT-like DNA-binding domain containing 1
10090	403178	307	5	17	Plcxd1 phosphatidylinositol-specific phospholipase C, X domain containing 1
10090	403183	120	2	7	Mettl21e methyltransferase like 21E
10090	403185	172	3	9	Cfap97d2 CFAP97 domain containing 2
10090	403205	104	3	12	Agr3 anterior gradient 3
10090	272158	848	3	26	Poln DNA polymerase N
10090	665378	296	6	11	Gm7609 predicted pseudogene 7609
10090	67216	368	13	28	Mboat2 membrane bound O-acyltransferase domain containing 2
10090	272322	595	19	43	Arntl2 aryl hydrocarbon receptor nuclear translocator-like 2
10090	272347	514	4	12	Zfp398 zinc finger protein 398
10090	665578	293	3	20	Potefam3d POTE ankyrin domain family member 3D
10090	102639598	102	2	8	Gm14296 predicted gene 14296
10090	665596	126	2	3	H2bc23 H2B clustered histone 23
10090	272382	249	10	19	Spib Spi-B transcription factor (Spi-1/PU.1 related)
10090	665622	126	2	3	H2bc24 H2B clustered histone 24
10090	102639650	141	4	13	Vamp9 vesicle-associated membrane protein 9
10090	102639653	466	6	16	Gm2007 predicted gene 2007
10090	272428	345	4	24	Acsm5 acyl-CoA synthetase medium-chain family member 5
10090	272465	196	9	22	Tmem255b transmembrane protein 255B
10090	100861640	204	3	6	Rhox4a2 reproductive homeobox 4A2
10090	102639794	182	2	7	Gm3072 predicted gene 3072
10090	102639802	317	2	8	Btnl12 butyrophilin-like 12
10090	272589	299	5	13	Tbcel tubulin folding cofactor E-like
10090	67283	226	13	27	Slc25a19 solute carrier family 25 (mitochondrial thiamine pyrophosphate carrier), member 19
10090	102639870	157	4	10	Gm38523 predicted gene, 38523
10090	665858	696	7	38	Gm7827 predicted gene 7827
10090	67299	2098	14	72	Dock7 dedicator of cytokinesis 7
10090	67300	1675	4	36	Cltc clathrin, heavy polypeptide (Hc)
10090	666048	297	2	8	Trabd2b TraB domain containing 2B
10090	666085	878	2	8	Vmn2r54 vomeronasal 2, receptor 54
10090	329470	479	16	40	Accs 1-aminocyclopropane-1-carboxylate synthase (non-functional)
10090	102640171	290	4	11	Gm38525 predicted gene, 38525
10090	666168	458	3	15	Cyp4a31 cytochrome P450, family 4, subfamily a, polypeptide 31
10090	666186	182	4	11	Gm7970 predicted gene 7970
10090	666190	378	5	20	Gm7972 predicted gene 7972
10090	666207	182	4	11	Gm7980 predicted gene 7980
10090	666209	481	2	10	Gm7982 predicted gene 7982
10090	666214	233	2	9	1700049E17Rik1 RIKEN cDNA 1700049E17 gene, gene 1
10090	102640268	280	10	29	Gm2956 predicted gene 2956
10090	666253	182	2	8	Gm8005 predicted gene 8005
10090	67358	196	5	13	1700093K21Rik RIKEN cDNA 1700093K21 gene
10090	666311	477	5	13	Zscan25 zinc finger and SCAN domain containing 25
10090	666317	226	2	7	Prl2c1 Prolactin family 2, subfamily c, member 1
10090	666468	439	8	24	Atg4a autophagy related 4A, cysteine peptidase
10090	666504	194	2	7	Tmem249 transmembrane protein 249
10090	102902673	336	2	4	Gm21992 predicted gene 21992
10090	666528	1308	8	26	Zfp541 zinc finger protein 541
10090	666561	167	3	9	Gm8165 predicted gene 8165
10090	666584	240	2	5	BC024063 cDNA sequence BC024063
10090	11298	141	3	9	Aanat arylalkylamine N-acetyltransferase
10090	666660	156	4	11	Gm8220 predicted gene 8220
10090	11302	1380	10	28	Aatk apoptosis-associated tyrosine kinase
10090	11303	2238	3	54	Abca1 ATP-binding cassette, sub-family A (ABC1), member 1
10090	11304	2250	6	64	Abca4 ATP-binding cassette, sub-family A (ABC1), member 4
10090	11305	2433	12	66	Abca2 ATP-binding cassette, sub-family A (ABC1), member 2
10090	11308	393	13	21	Abi1 abl interactor 1
10090	666675	212	2	7	Gm8229 predicted gene 8229
10090	666678	212	2	7	Gm8232 predicted gene 8232
10090	404545	859	7	32	Ano7 anoctamin 7
10090	11350	594	6	21	Abl1 c-abl oncogene 1, non-receptor tyrosine kinase
10090	11352	1181	12	21	Abl2 v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)
10090	11416	275	3	9	Slc33a1 solute carrier family 33 (acetyl-CoA transporter), member 1
10090	11418	512	3	14	Asic2 acid-sensing (proton-gated) ion channel 2
10090	11419	527	5	17	Asic1 acid-sensing (proton-gated) ion channel 1
10090	11421	1249	3	28	Ace angiotensin I converting enzyme (peptidyl-dipeptidase A) 1
10090	11423	614	3	8	Ache acetylcholinesterase
10090	11430	661	4	21	Acox1 acyl-Coenzyme A oxidase 1, palmitoyl
10090	11431	158	2	7	Acp1 acid phosphatase 1, soluble
10090	11432	405	3	14	Acp2 acid phosphatase 2, lysosomal
10090	11438	612	3	12	Chrna4 cholinergic receptor, nicotinic, alpha polypeptide 4
10090	11444	441	3	9	Chrnb2 cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)
10090	666808	133	3	8	Gm10410 predicted gene 10410
10090	11449	541	2	14	Chrng cholinergic receptor, nicotinic, gamma polypeptide
10090	11451	164	2	7	Acrv1 acrosomal vesicle protein 1
10090	11465	253	2	10	Actg1 actin, gamma, cytoplasmic 1
10090	11472	636	2	27	Actn2 actinin alpha 2
10090	11475	280	2	11	Acta2 actin alpha 2, smooth muscle, aorta
10090	11480	521	2	14	Acvr2a activin receptor IIA
10090	11481	504	7	21	Acvr2b activin receptor IIB
10090	11482	502	5	16	Acvrl1 activin A receptor, type II-like 1
10090	11484	276	11	20	Aspa aspartoacylase
10090	11487	675	2	18	Adam10 a disintegrin and metallopeptidase domain 10
10090	11488	833	12	51	Adam11 a disintegrin and metallopeptidase domain 11
10090	11490	839	3	24	Adam15 a disintegrin and metallopeptidase domain 15 (metargidin)
10090	11491	827	4	29	Adam17 a disintegrin and metallopeptidase domain 17
10090	11492	900	6	41	Adam19 a disintegrin and metallopeptidase domain 19 (meltrin beta)
10090	404710	1369	2	49	Iqgap3 IQ motif containing GTPase activating protein 3
10090	11495	711	2	23	Adam2 a disintegrin and metallopeptidase domain 2
10090	11496	899	19	41	Adam22 a disintegrin and metallopeptidase domain 22
10090	11497	628	5	35	Adam3 a disintegrin and metallopeptidase domain 3 (cyritestin)
10090	11499	695	6	28	Adam5 a disintegrin and metallopeptidase domain 5
10090	11501	875	6	30	Adam8 a disintegrin and metallopeptidase domain 8
10090	11502	854	4	35	Adam9 a disintegrin and metallopeptidase domain 9 (meltrin gamma)
10090	67453	272	2	12	Slc25a46 solute carrier family 25, member 46
10090	11512	1254	13	39	Adcy6 adenylate cyclase 6
10090	11513	1146	14	44	Adcy7 adenylate cyclase 7
10090	11514	1183	3	18	Adcy8 adenylate cyclase 8
10090	11515	1372	5	18	Adcy9 adenylate cyclase 9
10090	11516	194	8	16	Adcyap1 adenylate cyclase activating polypeptide 1
10090	11517	468	11	27	Adcyap1r1 adenylate cyclase activating polypeptide 1 receptor 1
